Temperature;Humidity;Latitud;Longitud;Brix;Acidez;Agua;Índice padurez;Calibre;Fertilizantes;Primavera;Verano;Otoño;Invierno;ID;Frescura
14.0;42.0;37.05684637060797;-2.2959223051162114;6.24;0.8;87.62;13.19;8;0;1;0;0;1;13;1
14.0;42.0;36.95299533111943;-2.2481466680907625;7.7;0.31;94.27;14.94;7;1;1;1;0;1;10;1
14.0;42.0;37.18239389910142;-2.269512081908874;6.67;0.8;89.82;14.95;6;0;1;0;0;1;13;1
14.0;42.0;37.064121774526974;-2.793852481638529;7.68;0.61;93.92;11.06;8;0;1;0;1;1;8;1
14.0;42.0;36.749563742092654;-2.5412192252543986;6.87;0.68;87.65;11.05;1;0;1;0;1;1;14;0
14.0;42.0;36.79484711990149;-2.5159863794226616;7.18;0.64;87.31;10.99;3;0;1;0;1;1;14;0
14.0;42.0;36.95299254043531;-2.472882157205333;6.4;0.36;94.52;12.34;9;1;1;1;0;1;10;1
14.0;42.0;36.92180582909437;-2.698179393154542;7.32;0.47;88.06;14.88;1;0;1;0;1;1;5;0
14.0;42.0;36.83903147579578;-2.286706311556119;5.11;0.48;95.81;10.53;6;0;1;0;1;1;9;0
14.0;42.0;36.73759374290115;-2.5150618428548204;5.27;0.32;93.39;14.16;8;0;1;1;1;1;11;1
14.0;42.0;37.08374628950967;-2.6452694111932447;6.38;0.31;94.86;13.89;6;0;1;1;1;1;4;1
14.0;42.0;37.00344000313513;-2.5763082343734696;6.18;0.4;96.55;15.4;10;0;1;0;1;1;3;1
14.0;42.0;37.00463925540616;-2.506182184781484;3.68;0.3;95.77;13.88;10;1;1;1;0;1;7;1
14.0;42.0;36.92240909824351;-2.59125346222553;3.66;0.2;96.75;15.55;10;0;0;0;1;1;12;1
14.0;42.0;36.87412044244434;-2.697750731971128;5.42;0.36;92.16;12.54;7;0;1;1;1;1;4;0
14.0;42.0;36.96735987979069;-2.519584605370662;5.25;0.5;95.29;11.24;8;1;1;0;1;1;9;0
14.0;42.0;37.04492589813659;-2.6163052588499527;3.74;0.26;97.74;14.59;8;0;0;0;1;1;12;1
14.0;42.0;37.15065639965236;-2.3479497406545646;6.13;0.8;86.46;14.51;6;1;1;0;0;1;13;1
14.0;42.0;36.73639495201451;-2.452423570279432;5.52;0.41;96.95;13.52;10;0;1;0;0;1;2;1
14.0;42.0;37.06839605554706;-2.589794637425914;5.2;0.43;96.26;12.21;9;1;1;0;0;1;2;0
14.0;42.0;37.05967297980163;-2.427430742825112;7.04;0.61;87.7;11.28;1;0;1;0;1;1;14;0
14.0;42.0;36.97844079162886;-2.3583599861849605;7.84;0.61;93.73;11.98;8;1;1;0;1;1;8;1
14.0;42.0;37.144522850284304;-2.633748990901311;3.77;0.28;97.8;16.18;8;1;0;0;1;1;12;1
14.0;42.0;36.78387536869563;-2.219332754011045;3.01;0.3;97.67;12.51;12;1;1;0;1;1;16;0
14.0;42.0;37.111020803081615;-2.5234162705699066;8.98;0.68;94.92;10.65;8;1;1;0;1;1;8;1
14.0;42.0;36.76244782878113;-2.2912557567674625;6.14;0.38;92.07;14.17;7;0;1;1;1;1;4;1
14.0;42.0;37.06210151438942;-2.715318651095771;6.41;0.59;93.6;12.45;9;1;1;0;1;1;8;1
14.0;42.0;36.86482372278166;-2.653697426837188;9.24;0.8;89.07;14.86;6;0;1;0;0;1;6;1
14.0;42.0;36.70478228051631;-2.5306611174291094;7.11;0.67;87.66;10.98;3;0;1;0;1;1;14;0
14.0;41.0;36.90395130230057;-2.3752865684076285;6.27;0.43;96.85;13.77;10;1;1;0;1;1;3;1
14.0;41.0;37.03841576272836;-2.385845164996447;6.42;0.8;89.92;13.37;5;1;1;0;0;1;13;1
14.0;41.0;36.73068589189423;-2.3021104501784606;3.04;0.3;97.62;12.59;11;0;1;0;1;1;16;0
14.0;41.0;37.08586831722285;-2.405356174395533;2.7;0.3;97.69;13.0;9;1;1;0;1;1;16;0
14.0;41.0;36.81093399638812;-2.7258588502698533;6.2;0.38;94.17;14.55;6;0;1;1;1;1;4;1
14.0;41.0;36.97698196875916;-2.685817271178372;6.25;0.42;94.1;14.71;7;1;1;0;1;1;17;1
14.0;41.0;36.827191462844304;-2.653778616149451;3.67;0.3;95.9;13.75;12;0;1;1;0;1;7;1
14.0;41.0;36.8268923345515;-2.7707973476873327;6.27;0.38;92.18;13.22;6;0;1;1;1;1;4;1
14.0;41.0;36.92430512628264;-2.3551283630624744;5.36;0.31;92.16;12.42;7;0;1;1;1;1;4;0
14.0;41.0;36.99552751779168;-2.574979034265892;6.31;0.72;94.0;10.67;9;1;1;0;1;1;8;0
14.0;41.0;36.97568033709958;-2.5825197905925394;6.05;0.36;96.35;12.32;8;0;1;0;1;1;3;1
14.0;41.0;36.7418486491371;-2.780130116492889;6.13;0.57;92.06;12.35;7;0;1;0;1;1;8;1
14.0;41.0;37.026170748508704;-2.5845540834156093;3.8;0.24;96.89;17.45;9;0;0;0;1;1;12;1
14.0;41.0;36.85760061404322;-2.747834449881468;7.15;0.8;87.07;13.9;6;0;1;0;0;1;6;1
14.0;41.0;37.12425756054631;-2.645918659166629;6.43;0.8;89.63;13.19;5;1;1;0;0;1;13;1
14.0;41.0;36.73799726254427;-2.652851749609672;3.02;0.3;97.73;12.32;9;0;1;0;1;1;16;0
14.0;41.0;36.92956545694063;-2.384806989600176;7.4;0.39;94.54;13.58;7;0;1;1;0;1;10;1
14.0;41.0;36.95905554194924;-2.6348921789327493;6.77;0.33;94.63;13.76;8;0;1;1;0;1;10;1
14.0;41.0;36.923747177595565;-2.723791867039473;3.93;0.29;97.61;16.38;8;1;0;0;1;1;12;1
14.0;41.0;37.17300517745088;-2.5664562931288284;8.04;0.92;89.38;8.67;2;0;1;0;1;1;15;0
14.0;41.0;37.016064130209415;-2.762621056320925;5.28;0.45;96.5;14.42;8;0;1;0;0;1;2;1
14.0;41.0;36.70068328224145;-2.611221182237454;3.87;0.27;97.77;16.35;8;1;0;0;1;1;12;1
14.0;41.0;37.11116548363409;-2.279406763262468;3.76;0.3;95.84;12.87;11;1;1;1;0;1;7;0
14.0;41.0;37.043518675511;-2.447373239696261;7.13;0.37;94.27;12.63;8;0;1;1;0;1;10;1
14.0;41.0;36.94551193145984;-2.576205094303748;3.95;0.25;97.14;18.18;9;0;0;0;1;1;12;1
14.0;41.0;36.899434416484574;-2.419743238546916;7.41;0.31;94.72;14.13;9;0;1;1;0;1;10;1
14.0;41.0;37.10955770663851;-2.408820092001331;5.25;0.3;93.53;12.54;6;0;1;1;1;1;11;0
14.0;41.0;37.08912461080296;-2.706426459115824;3.58;0.3;97.61;13.07;12;0;1;0;1;1;16;0
14.0;41.0;36.87109993478629;-2.477142659606691;6.25;0.42;96.59;15.49;9;1;1;0;1;1;3;1
14.0;41.0;36.8635870526925;-2.262406627625092;5.02;0.3;94.3;14.66;7;0;1;1;1;1;11;1
14.0;41.0;37.16472809230955;-2.455475922946184;3.64;0.3;95.68;13.27;9;0;1;1;0;1;7;0
14.0;41.0;36.95717370186821;-2.3720060662317284;2.43;0.3;97.68;12.15;12;0;1;0;1;1;16;0
14.0;41.0;37.10948437625851;-2.6009475467665024;6.23;0.53;94.39;13.84;6;0;1;0;1;1;17;1
14.0;41.0;36.936562325166136;-2.47040160580463;6.78;0.8;87.01;13.15;8;1;1;0;0;1;13;1
14.0;41.0;37.08949609325287;-2.465283452649674;6.35;0.43;96.91;14.31;10;0;1;0;1;1;3;1
14.0;41.0;36.97259805455116;-2.774407650691931;2.5;0.3;97.62;12.95;11;0;1;0;1;1;16;0
14.0;41.0;37.10220114384124;-2.533300001728205;8.22;0.47;85.07;16.39;3;0;1;0;1;1;5;1
14.0;41.0;36.93901227911215;-2.5002656635732814;5.04;0.31;94.96;12.23;7;0;1;1;1;1;11;0
14.0;41.0;37.10722565679532;-2.445135393094152;5.18;0.33;94.47;14.31;7;0;1;1;1;1;11;1
14.0;41.0;36.8758949913994;-2.4121061749345323;7.3;0.66;87.45;10.94;2;0;1;0;1;1;14;0
14.0;41.0;36.84686652013433;-2.5148444612379417;5.39;0.49;95.51;10.52;7;0;1;0;1;1;9;0
14.0;41.0;37.1120074497282;-2.287915543026488;6.24;0.45;96.57;14.15;10;0;1;0;1;1;3;1
14.0;41.0;37.158780879009726;-2.4673593031014587;7.8;0.9;89.57;9.23;2;1;1;0;1;1;15;0
14.0;41.0;36.76101835646472;-2.2471378986243185;7.0;0.56;94.23;11.96;6;1;1;0;1;1;8;1
14.0;41.0;36.97655915517326;-2.5859585115038297;7.43;0.6;87.22;11.07;3;0;1;0;1;1;14;0
16.0;46.0;36.80068119543285;-2.4386223262280606;5.31;0.35;94.59;12.48;8;0;1;1;1;1;11;1
16.0;46.0;36.76736990548338;-2.204194270431437;5.33;0.3;94.15;13.63;7;1;1;1;1;1;11;1
16.0;46.0;37.166414492962375;-2.7224834648207525;7.18;0.67;87.68;11.07;3;0;1;0;1;1;14;0
16.0;46.0;37.01268450927173;-2.4277427112727885;5.34;0.35;94.74;14.85;6;1;1;1;1;1;4;1
16.0;46.0;36.81314118225253;-2.510183667480627;7.26;0.44;84.89;14.93;2;1;1;0;1;1;5;0
16.0;46.0;37.04195841074178;-2.7612440867371952;6.05;0.59;93.24;13.07;8;1;1;0;1;1;8;1
16.0;46.0;36.77150958679563;-2.4695549522943274;2.47;0.3;97.65;12.8;8;1;1;0;1;1;16;0
16.0;46.0;37.12735289561757;-2.7720889244314884;6.9;0.75;83.28;9.38;2;1;1;0;1;1;15;0
16.0;46.0;36.70779121053862;-2.649917257963847;7.02;0.87;84.04;9.6;3;0;1;0;1;1;15;0
16.0;46.0;36.913565043174685;-2.3129833000912665;7.05;0.83;88.04;9.4;1;0;1;0;1;1;15;0
16.0;46.0;37.17504793817589;-2.536004312125625;4.65;0.21;97.49;16.88;9;1;0;0;1;1;12;1
16.0;46.0;36.95084849212881;-2.416798474199602;5.05;0.31;93.52;12.92;6;0;1;1;1;1;11;0
16.0;46.0;36.72217051082569;-2.2288150021375865;6.61;0.8;85.81;14.46;6;1;1;0;0;1;13;1
16.0;46.0;37.18967112082149;-2.35147663263066;6.02;0.44;96.72;15.15;10;0;1;0;1;1;3;1
16.0;46.0;36.80968291246081;-2.44823653042146;7.68;0.81;81.24;9.66;2;0;1;0;1;1;15;0
16.0;46.0;36.86283756932396;-2.621244265383272;9.51;0.8;88.84;12.25;5;1;1;0;0;1;6;1
16.0;46.0;36.98121946849762;-2.2811399272316137;5.09;0.44;95.54;11.96;6;1;1;0;1;1;9;0
16.0;46.0;36.82526561048704;-2.3988129174161203;6.77;0.8;86.42;12.94;8;0;1;0;0;1;13;1
16.0;46.0;36.700195696756985;-2.483598267717641;6.71;0.54;94.22;12.74;6;0;1;0;1;1;17;1
16.0;46.0;37.0106345354013;-2.6470654421241235;7.77;0.9;83.97;9.0;3;1;1;0;1;1;15;0
16.0;46.0;37.105276244554254;-2.747386124891568;6.42;0.38;96.31;15.71;8;0;1;0;1;1;3;1
16.0;46.0;37.16543664529623;-2.200904853271646;5.83;0.39;92.25;13.56;7;0;1;1;1;1;4;1
16.0;46.0;36.7593708838759;-2.636325307499087;6.28;0.48;94.78;13.63;6;0;1;0;1;1;17;1
16.0;46.0;36.93354929233117;-2.717857518280318;6.46;0.5;94.09;12.74;6;1;1;0;1;1;17;1
16.0;46.0;37.00537440031149;-2.4281920499727434;6.62;0.34;94.93;12.96;8;0;1;1;0;1;10;1
16.0;46.0;36.71246258552127;-2.66999057204327;8.55;0.54;84.37;15.85;1;0;1;0;1;1;5;0
16.0;46.0;36.80363253303379;-2.6534668014893463;7.51;0.8;86.54;13.51;5;0;1;0;0;1;6;1
16.0;46.0;36.98050589126344;-2.693645604901425;5.46;0.43;96.66;12.85;9;0;1;0;0;1;1;1
16.0;46.0;36.85818194471024;-2.72082972819822;7.16;0.45;86.02;17.98;1;0;1;0;1;1;5;0
16.0;46.0;36.70770153024228;-2.2237126181612425;6.44;0.35;93.45;13.96;7;1;1;1;1;1;4;1
16.0;46.0;36.99584682256284;-2.35113038689382;2.68;0.3;97.66;12.66;13;0;1;0;1;1;16;0
16.0;46.0;36.8318764842553;-2.2783563279675434;6.85;0.86;85.96;8.06;2;0;1;0;1;1;15;0
16.0;46.0;36.858631105600274;-2.4127815035261326;7.44;0.71;86.42;7.92;1;1;1;0;1;1;15;0
16.0;46.0;36.758236498142494;-2.68605602793023;5.21;0.41;96.89;13.61;8;0;1;0;0;1;2;1
16.0;46.0;37.08430961097384;-2.6561715707774693;4.3;0.25;97.3;17.64;9;0;0;0;1;1;12;1
16.0;46.0;36.866119052411776;-2.763497984981048;6.07;0.43;94.87;14.07;6;1;1;0;1;1;17;1
16.0;46.0;36.875487893213226;-2.4041448939129704;6.85;0.57;94.26;13.95;6;1;1;0;1;1;17;1
16.0;46.0;37.16395673543813;-2.705768093028012;5.14;0.43;95.37;11.86;6;0;1;0;1;1;9;0
16.0;46.0;36.8150838568906;-2.495428437144404;5.43;0.35;93.11;14.91;8;0;1;1;1;1;11;1
16.0;46.0;36.79648931071485;-2.718503879963224;8.06;0.74;94.3;10.97;9;0;1;0;1;1;8;1
16.0;46.0;37.11633803446981;-2.3168616323696507;3.67;0.3;95.73;13.8;12;0;1;1;0;1;7;1
16.0;46.0;36.91874250038551;-2.3701090711725623;6.23;0.39;96.24;12.22;9;1;1;0;1;1;3;1
16.0;46.0;36.80489991075681;-2.43524306065098;3.89;0.3;95.72;13.4;8;0;1;1;0;1;7;0
16.0;46.0;37.05394883443717;-2.338243671705431;7.95;0.33;94.25;14.32;8;0;1;1;0;1;10;1
16.0;46.0;36.86749931799528;-2.3971812087201;5.71;0.35;92.64;13.03;6;0;1;1;1;1;4;1
16.0;46.0;37.05399628353392;-2.7218483656269044;5.95;0.34;94.77;12.89;6;1;1;1;1;1;4;1
16.0;46.0;37.09964955290732;-2.26053899344316;7.22;0.31;94.84;13.5;9;1;1;1;0;1;10;1
16.0;46.0;36.89799974996474;-2.430047372860744;3.63;0.3;97.68;12.77;11;0;1;0;1;1;16;0
16.0;46.0;37.10474284525328;-2.392397519661918;5.46;0.41;96.74;14.03;10;0;1;0;0;1;2;1
16.0;46.0;36.7982133777868;-2.713239482255689;2.72;0.3;97.68;12.47;13;0;1;0;1;1;16;0
16.0;46.0;37.03278814472964;-2.6549226678976643;7.42;0.58;92.13;13.65;6;0;1;0;1;1;8;1
16.0;46.0;37.007486283564056;-2.6813956927332447;3.97;0.3;95.96;13.02;11;0;1;1;0;1;7;0
16.0;46.0;36.92169590659128;-2.4727654113404283;7.32;0.61;94.58;10.18;9;0;1;0;1;1;8;0
16.0;46.0;36.793441204573895;-2.5870647952463246;5.47;0.45;95.65;10.04;6;1;1;0;1;1;9;0
16.0;46.0;36.79707258848085;-2.376229130617192;7.18;0.51;84.36;19.43;2;0;1;0;1;1;5;1
16.0;46.0;37.166590651294186;-2.748266253544318;7.5;0.54;84.61;19.16;2;0;1;0;1;1;5;1
16.0;46.0;37.03166806064266;-2.247075919851059;7.56;0.59;94.32;10.65;6;1;1;0;1;1;8;1
16.0;46.0;36.85486931712213;-2.7149234804138307;3.08;0.3;97.71;12.5;11;1;1;0;1;1;16;0
16.0;46.0;36.91965571520915;-2.43370681748011;5.34;0.3;94.65;12.88;6;1;1;1;1;1;11;1
16.0;46.0;37.0774074775161;-2.29974132728148;5.52;0.4;96.49;13.49;8;0;1;0;0;1;2;1
16.0;46.0;36.97695872262163;-2.5523257127155747;5.54;0.45;96.86;14.47;9;0;1;0;0;1;1;1
16.0;46.0;36.88922692946676;-2.6980464779744224;8.34;0.57;92.33;10.31;7;0;1;0;1;1;8;1
16.0;46.0;37.15192170764998;-2.221645556159178;7.24;0.69;87.03;11.12;2;0;1;0;1;1;14;0
16.0;46.0;36.82313042980317;-2.3486304300775243;5.43;0.31;93.45;12.08;7;1;1;1;1;1;11;0
16.0;46.0;36.87225349589604;-2.6851418915261784;6.18;0.49;96.77;12.47;9;1;1;0;1;1;3;1
16.0;46.0;36.911591623518085;-2.519479203339654;6.58;0.37;94.44;13.35;8;0;1;1;0;1;10;1
16.0;46.0;37.07542362648163;-2.2190377847094944;7.17;0.46;88.64;16.31;1;0;1;0;1;1;5;0
16.0;46.0;37.08328149123251;-2.7209843013712;6.28;0.65;94.79;11.54;7;0;1;0;1;1;8;0
16.0;46.0;37.04462076991354;-2.374054732399465;5.07;0.5;95.16;10.07;8;0;1;0;1;1;9;0
16.0;46.0;37.18853768102188;-2.66284135167982;5.73;0.31;92.69;12.61;6;0;1;1;1;1;4;1
16.0;46.0;36.854857560339;-2.590052675488744;6.18;0.53;94.03;12.07;7;1;1;0;1;1;17;1
16.0;46.0;37.16589508373295;-2.6135019633709384;3.72;0.3;95.79;12.81;9;0;1;1;0;1;7;0
16.0;46.0;37.108665175725655;-2.7890950636576632;7.42;0.83;88.78;9.12;1;0;1;0;1;1;15;0
16.0;46.0;37.099839438146006;-2.212324875407198;3.23;0.3;97.71;12.56;8;1;1;0;1;1;16;0
16.0;46.0;36.87117006726029;-2.33876914749601;6.34;0.45;96.72;15.02;10;0;1;0;1;1;3;1
16.0;46.0;36.78870391862277;-2.482237284050964;6.34;0.47;96.05;14.64;9;0;1;0;1;1;3;1
16.0;46.0;37.13883862663215;-2.302921927478337;7.65;0.98;90.81;9.32;3;1;1;0;1;1;15;0
16.0;47.0;37.05231765654272;-2.572210803169088;5.18;0.44;95.6;10.69;6;1;1;0;1;1;9;0
16.0;47.0;36.90589486447266;-2.318348785980572;5.03;0.49;95.62;11.81;6;1;1;0;1;1;9;0
16.0;47.0;36.82885774524538;-2.2292949217895224;9.55;0.8;88.97;12.57;6;0;1;0;0;1;6;1
16.0;47.0;36.93343647307408;-2.4031661714657178;4.25;0.25;97.67;18.28;8;0;0;0;1;1;12;1
16.0;47.0;37.15278276624454;-2.2145171111509274;5.23;0.44;95.1;11.0;8;0;1;0;1;1;9;0
16.0;47.0;37.08169892602723;-2.330595373552645;5.36;0.34;93.87;13.33;6;0;1;1;1;1;11;1
16.0;47.0;37.02571746847726;-2.247127724278374;6.89;0.53;94.32;13.34;7;0;1;0;1;1;17;1
16.0;47.0;36.79028563811202;-2.5004428906874527;5.48;0.31;92.32;13.45;7;0;1;1;1;1;4;1
16.0;47.0;37.04386888094332;-2.495217534661656;4.09;0.3;95.77;12.99;13;0;1;1;0;1;7;0
16.0;47.0;37.12407921561783;-2.514869730705469;4.06;0.3;95.53;14.36;8;0;1;1;0;1;7;1
16.0;47.0;37.01357453657295;-2.590174256027036;6.25;0.44;96.49;12.87;8;1;1;0;1;1;3;1
16.0;47.0;36.88759085641664;-2.2942963422405023;3.4;0.3;97.61;13.02;12;0;1;0;1;1;16;0
16.0;47.0;36.91111094175204;-2.572339884912496;5.08;0.44;96.77;13.39;10;0;1;0;0;1;2;1
16.0;47.0;37.16308841879106;-2.652113267133665;6.82;0.44;94.06;13.71;6;0;1;0;1;1;17;1
16.0;47.0;36.9282318590684;-2.301221133779271;6.4;0.34;93.53;14.14;7;1;1;1;1;1;4;1
16.0;47.0;36.76408665620565;-2.3352595558672555;4.09;0.26;96.79;14.4;8;0;0;0;1;1;12;1
16.0;47.0;37.06865577704541;-2.717323908913632;5.41;0.48;95.28;11.35;6;0;1;0;1;1;9;0
16.0;47.0;36.743843835706606;-2.3271202150472896;5.36;0.43;96.66;12.72;10;0;1;0;0;1;2;1
16.0;47.0;37.13764455562075;-2.7074154983510867;7.15;0.64;86.79;10.78;3;1;1;0;1;1;14;0
16.0;47.0;36.93681961134151;-2.63742246578256;5.03;0.33;93.27;13.48;6;0;1;1;1;1;11;1
16.0;47.0;37.02083030148693;-2.707147372360176;5.06;0.44;96.7;13.93;9;0;1;0;0;1;1;1
16.0;47.0;36.93880029872472;-2.7781793410437574;7.26;0.77;82.66;9.56;3;0;1;0;1;1;15;0
16.0;47.0;36.98273203972716;-2.544468202201007;9.54;0.8;86.28;13.0;5;0;1;0;0;1;6;1
16.0;47.0;37.08616672150792;-2.786757556934843;5.38;0.4;95.91;10.06;6;1;1;0;1;1;9;0
16.0;47.0;36.7269240702971;-2.573458870418768;7.4;0.79;83.57;8.09;3;0;1;0;1;1;15;0
16.0;47.0;37.072780063169226;-2.759850735172206;6.24;0.36;96.05;15.49;10;1;1;0;1;1;3;1
16.0;47.0;36.92239997889491;-2.5978741645200856;6.05;0.38;96.1;12.18;9;0;1;0;1;1;3;1
16.0;47.0;36.79639073127854;-2.2539286952610063;6.41;0.8;85.05;13.69;7;0;1;0;0;1;13;1
16.0;47.0;37.13589832308826;-2.3243946408581184;5.25;0.47;95.43;10.67;8;0;1;0;1;1;9;0
16.0;47.0;37.05503543119958;-2.6514610224716395;7.17;0.62;86.9;10.87;2;1;1;0;1;1;14;0
16.0;47.0;36.89713653932213;-2.6925231979040807;7.13;0.64;93.96;11.06;9;1;1;0;1;1;8;1
16.0;47.0;36.96721880075352;-2.2242976827460845;7.79;0.8;88.77;12.37;8;0;1;0;0;1;6;1
16.0;47.0;37.02764246915817;-2.2654500859326263;8.27;0.65;94.66;13.33;9;0;1;0;1;1;8;1
16.0;47.0;36.95326880121028;-2.727347734772988;7.48;0.93;81.06;9.68;1;1;1;0;1;1;15;0
16.0;47.0;36.98014457474968;-2.569040180569888;7.02;0.69;86.11;11.1;1;0;1;0;1;1;14;0
16.0;47.0;36.993161815117766;-2.319681146203328;7.82;0.39;94.59;14.28;7;0;1;1;0;1;10;1
16.0;47.0;36.970932132312186;-2.3913819853014773;5.07;0.35;93.59;13.3;8;0;1;1;1;1;11;1
16.0;47.0;36.951246959047616;-2.7778131536606523;5.17;0.5;96.0;10.28;8;1;1;0;1;1;9;0
16.0;47.0;37.01852063223779;-2.4905080941057163;5.34;0.32;93.13;12.81;6;0;1;1;1;1;11;0
16.0;47.0;37.03774441481856;-2.587515855720977;3.75;0.24;97.2;16.87;10;0;0;0;1;1;12;1
16.0;47.0;36.79355045636606;-2.482559185158995;7.77;0.59;92.98;10.27;8;0;1;0;1;1;8;1
16.0;47.0;36.85739777636217;-2.5132359032681624;7.38;0.57;93.7;10.74;8;1;1;0;1;1;8;1
16.0;47.0;37.140098399033214;-2.652418592929659;5.95;0.35;93.3;12.56;7;0;1;1;1;1;4;1
16.0;47.0;36.899141254457646;-2.292922493331202;6.4;0.33;94.05;13.11;7;1;1;1;1;1;4;1
16.0;47.0;36.98788779678992;-2.5782391819121444;6.86;0.79;88.13;8.35;3;1;1;0;1;1;15;0
16.0;47.0;36.92876451308132;-2.23201918025718;5.49;0.3;93.56;12.34;6;1;1;1;1;1;11;0
16.0;48.0;36.8270775144267;-2.748881280644793;4.17;0.22;96.74;17.97;9;0;0;0;1;1;12;1
16.0;48.0;37.11825725113066;-2.5784738208697195;6.82;0.51;94.9;12.86;6;0;1;0;1;1;17;1
16.0;48.0;37.18505348790109;-2.306151871850564;5.44;0.31;94.33;14.24;7;0;1;1;1;1;11;1
16.0;48.0;37.06739531345789;-2.303843670192246;3.92;0.3;95.95;14.22;9;1;1;1;0;1;7;1
16.0;48.0;37.18279022908013;-2.4163216164570414;5.13;0.33;94.75;14.73;7;0;1;1;1;1;11;1
16.0;48.0;36.88724526468327;-2.419771648892908;3.82;0.24;97.6;15.17;8;1;0;0;1;1;12;1
16.0;48.0;36.886731453851326;-2.4166829094899107;7.15;0.93;83.76;9.08;2;0;1;0;1;1;15;0
16.0;48.0;36.741102286404754;-2.332440074214156;5.08;0.42;96.15;14.55;10;1;1;0;0;1;1;1
16.0;48.0;36.86236763948185;-2.698869813828454;5.14;0.32;94.41;12.03;6;0;1;1;1;1;4;0
16.0;48.0;36.74576061553252;-2.272135675558901;5.21;0.4;96.04;13.13;11;1;1;0;0;1;1;1
16.0;48.0;36.96650356795514;-2.660164367699388;6.61;0.49;94.62;13.48;6;0;1;0;1;1;17;1
16.0;48.0;37.0512539107192;-2.283490790529978;6.6;0.8;89.89;12.18;8;0;1;0;0;1;13;1
16.0;48.0;37.08507068598461;-2.540074248462111;7.24;0.67;87.62;11.04;3;1;1;0;1;1;14;0
16.0;48.0;37.03959104218194;-2.3943502720391887;6.92;0.66;86.55;11.07;3;0;1;0;1;1;14;0
16.0;48.0;36.87941621088148;-2.462109958969212;7.81;0.8;89.37;14.86;6;1;1;0;0;1;6;1
16.0;48.0;36.99739121129879;-2.5278901560087483;8.21;0.53;86.77;16.33;3;1;1;0;1;1;5;1
16.0;48.0;37.19698159728142;-2.730381003350368;8.53;0.62;94.0;10.86;6;0;1;0;1;1;8;1
16.0;48.0;37.001950045197184;-2.283196979026631;5.1;0.44;96.38;14.94;10;0;1;0;0;1;1;1
16.0;48.0;36.87289918445777;-2.4692767670314764;5.02;0.35;94.67;13.22;6;1;1;1;1;1;4;1
16.0;48.0;37.05536348069465;-2.5734297554171275;8.7;0.52;88.09;15.23;2;1;1;0;1;1;5;1
16.0;48.0;37.02353034617515;-2.610325331053368;6.25;0.31;92.86;14.33;6;1;1;1;1;1;4;1
16.0;48.0;36.78478252923352;-2.51265651190577;7.06;0.38;94.66;14.73;9;1;1;1;0;1;10;1
16.0;48.0;36.80181679778076;-2.413870401924813;6.99;0.59;94.62;12.63;7;0;1;0;1;1;17;1
16.0;48.0;37.04614127568453;-2.544330692093882;6.36;0.41;94.64;13.6;7;0;1;0;1;1;17;1
16.0;48.0;36.94845528405331;-2.670252144256634;4.47;0.26;97.84;17.48;10;1;0;0;1;1;12;1
16.0;48.0;37.12628078581762;-2.4865614609523408;6.01;0.62;94.75;11.05;6;1;1;0;1;1;8;0
16.0;48.0;36.82858308598757;-2.5985162948601306;4.32;0.24;97.82;17.07;8;0;0;0;1;1;12;1
16.0;48.0;37.01370463820483;-2.619670352779477;7.54;0.39;94.49;14.73;9;1;1;1;0;1;10;1
16.0;48.0;36.780551323762026;-2.724506064741038;8.44;0.65;93.18;12.92;9;0;1;0;1;1;8;1
16.0;48.0;37.01298141000681;-2.5554915984270625;8.84;0.54;87.63;15.32;1;0;1;0;1;1;5;0
16.0;48.0;36.785957356476416;-2.4850025030159;7.97;0.64;94.11;11.78;6;1;1;0;1;1;8;1
16.0;48.0;36.900282053137005;-2.718786825503008;3.81;0.24;97.86;14.45;9;0;0;0;1;1;12;1
16.0;48.0;36.88342793964485;-2.741491001468915;6.65;0.55;94.58;14.03;6;0;1;0;1;1;17;1
16.0;48.0;36.78966840787908;-2.78740334994159;7.62;0.43;84.92;19.02;3;1;1;0;1;1;5;1
16.0;48.0;36.73698177908025;-2.649926947360974;3.95;0.3;95.55;13.67;12;0;1;1;0;1;7;1
16.0;48.0;36.963537467162645;-2.646925509562469;5.29;0.32;93.37;12.85;8;0;1;1;1;1;11;1
16.0;48.0;36.80517189153996;-2.41393240404454;5.32;0.3;93.7;13.84;8;0;1;1;1;1;11;1
16.0;48.0;36.79300236817155;-2.4734230335263003;5.13;0.42;95.96;10.01;8;1;1;0;1;1;9;0
16.0;48.0;36.80584384589479;-2.553909649481817;7.73;0.8;85.04;12.09;6;0;1;0;0;1;6;1
16.0;48.0;36.71515940394727;-2.702068092040396;4.0;0.24;97.29;14.18;10;0;0;0;1;1;12;1
16.0;48.0;36.73285675609629;-2.449066684974584;6.22;0.4;96.64;15.96;8;0;1;0;1;1;3;1
16.0;48.0;36.89629901625028;-2.658293622304796;3.67;0.3;95.64;13.97;13;0;1;1;0;1;7;1
16.0;48.0;37.01890164462013;-2.2890672191690373;4.01;0.3;95.65;13.45;12;0;1;1;0;1;7;1
16.0;48.0;36.767973463685095;-2.2951926554367645;6.72;0.46;94.74;12.31;7;0;1;0;1;1;17;1
16.0;48.0;36.73900822278345;-2.3284457360604804;5.06;0.44;96.19;13.27;11;0;1;0;0;1;2;1
