,Unnamed: 0.1,temperature,humidity,date,nombre_finca,Fertilizantes,latitud,longitud,Unnamed: 0,Tipo,Brix,Acidez,Agua,Índice padurez,Calibre,Primavera,Verano,Otoño,Invierno,frescura
2282,3226,16.0,47.0,2018-02-21,Jones-Boyd,No,36.96721880075352,-2.2242976827460845,3226,Adora,7.79,0.8,88.77,12.37,8,Sí,No,No,Sí,True
2283,3228,16.0,47.0,2018-11-08,"Collins, Shields and Anthony",No,37.02764246915817,-2.2654500859326263,3228,Raf,8.27,0.65,94.66,13.33,9,Sí,No,Sí,Sí,True
2284,3229,16.0,47.0,2018-11-28,"Rodriguez, Montgomery and Valentine",Sí,36.95326880121028,-2.727347734772988,3229,Cherry Rama,7.48,0.93,81.06,9.68,1,Sí,No,Sí,Sí,False
2285,3231,16.0,47.0,2018-11-25,"Murphy, Myers and Mitchell",No,36.98014457474968,-2.5690401805698877,3231,Cherry Redondo,7.02,0.69,86.11,11.1,1,Sí,No,Sí,Sí,False
2286,3232,16.0,47.0,2018-12-21,"Collins, Shields and Anthony",No,36.993161815117766,-2.319681146203328,3232,Rebelión,7.82,0.39,94.59,14.28,7,Sí,Sí,No,Sí,True
2287,3233,16.0,47.0,2018-03-10,Jones-Boyd,No,36.970932132312186,-2.3913819853014773,3233,Rama,5.07,0.35,93.59,13.3,8,Sí,Sí,Sí,Sí,True
2288,3235,16.0,47.0,2018-09-12,"Roberson, Hunter and Webb",Sí,36.951246959047616,-2.7778131536606523,3235,Larga Vida,5.17,0.5,96.0,10.28,8,Sí,No,Sí,Sí,False
2289,3236,16.0,47.0,2018-10-05,"Roberson, Hunter and Webb",No,37.01852063223779,-2.4905080941057163,3236,Rama,5.34,0.32,93.13,12.81,6,Sí,Sí,Sí,Sí,False
2290,3238,16.0,47.0,2018-11-29,"Rodriguez, Montgomery and Valentine",No,37.03774441481856,-2.587515855720977,3238,Corazon Casi,3.75,0.24,97.2,16.87,10,No,No,Sí,Sí,True
2291,3239,16.0,47.0,2018-12-23,Nguyen-Thompson,No,36.79355045636606,-2.482559185158995,3239,Raf,7.77,0.59,92.98,10.27,8,Sí,No,Sí,Sí,True
2292,3241,16.0,47.0,2018-04-15,Lopez and Sons,Sí,36.85739777636217,-2.5132359032681624,3241,Raf,7.38,0.57,93.7,10.74,8,Sí,No,Sí,Sí,True
2293,3242,16.0,47.0,2018-05-06,Jones-Boyd,No,37.140098399033214,-2.652418592929659,3242,Pera,5.95,0.35,93.3,12.56,7,Sí,Sí,Sí,Sí,True
2294,3244,16.0,47.0,2018-12-06,Strickland-Rose,Sí,36.899141254457646,-2.292922493331202,3244,Pera,6.4,0.33,94.05,13.11,7,Sí,Sí,Sí,Sí,True
2295,3246,16.0,47.0,2018-04-28,"Murphy, Myers and Mitchell",Sí,36.98788779678992,-2.5782391819121444,3246,Cherry Rama,6.86,0.79,88.13,8.35,3,Sí,No,Sí,Sí,False
2296,3247,16.0,47.0,2018-01-18,"Murphy, Myers and Mitchell",Sí,36.92876451308132,-2.23201918025718,3247,Rama,5.49,0.3,93.56,12.34,6,Sí,Sí,Sí,Sí,False
2297,3248,16.0,48.0,2018-02-20,Schneider-Rasmussen,No,36.8270775144267,-2.748881280644793,3248,Corazon Casi,4.17,0.22,96.74,17.97,9,No,No,Sí,Sí,True
2298,3249,16.0,48.0,2018-01-15,Nguyen-Thompson,No,37.11825725113066,-2.5784738208697195,3249,Negro,6.82,0.51,94.9,12.86,6,Sí,No,Sí,Sí,True
2299,3251,16.0,48.0,2018-05-16,Nguyen-Thompson,No,37.18505348790109,-2.306151871850564,3251,Rama,5.44,0.31,94.33,14.24,7,Sí,Sí,Sí,Sí,True
2300,3252,16.0,48.0,2018-03-15,Nguyen-Thompson,Sí,37.06739531345789,-2.303843670192246,3252,San Marzano,3.92,0.3,95.95,14.22,9,Sí,Sí,No,Sí,True
2301,3253,16.0,48.0,2018-11-01,"Collins, Shields and Anthony",No,37.18279022908013,-2.4163216164570414,3253,Rama,5.13,0.33,94.75,14.73,7,Sí,Sí,Sí,Sí,True
2302,3254,16.0,48.0,2018-09-16,Schneider-Rasmussen,Sí,36.88724526468327,-2.419771648892908,3254,Corazon Casi,3.82,0.24,97.6,15.17,8,No,No,Sí,Sí,True
2303,3256,16.0,48.0,2018-03-12,"Murphy, Myers and Mitchell",No,36.886731453851326,-2.4166829094899107,3256,Cherry Rama,7.15,0.93,83.76,9.08,2,Sí,No,Sí,Sí,False
2304,3257,16.0,48.0,2018-01-02,Strickland-Rose,Sí,36.741102286404754,-2.332440074214156,3257,Beef,5.08,0.42,96.15,14.55,10,Sí,No,No,Sí,True
2305,3259,16.0,48.0,2018-08-29,Schneider-Rasmussen,No,36.86236763948185,-2.698869813828454,3259,Pera,5.14,0.32,94.41,12.03,6,Sí,Sí,Sí,Sí,False
2306,3261,16.0,48.0,2018-01-08,Strickland-Rose,Sí,36.74576061553252,-2.272135675558901,3261,Beef,5.21,0.4,96.04,13.13,11,Sí,No,No,Sí,True
2307,3262,16.0,48.0,2018-01-23,"Roberson, Hunter and Webb",No,36.96650356795514,-2.660164367699388,3262,Negro,6.61,0.49,94.62,13.48,6,Sí,No,Sí,Sí,True
2308,3263,16.0,48.0,2018-03-21,Schneider-Rasmussen,No,37.0512539107192,-2.283490790529978,3263,Flamenko,6.6,0.8,89.89,12.18,8,Sí,No,No,Sí,True
2309,3264,16.0,48.0,2018-03-04,"Rodriguez, Montgomery and Valentine",Sí,37.08507068598461,-2.540074248462111,3264,Cherry Redondo,7.24,0.67,87.62,11.04,3,Sí,No,Sí,Sí,False
2310,3266,16.0,48.0,2018-01-24,Schneider-Rasmussen,No,37.03959104218194,-2.3943502720391887,3266,Cherry Redondo,6.92,0.66,86.55,11.07,3,Sí,No,Sí,Sí,False
2311,3267,16.0,48.0,2018-04-16,Lopez and Sons,Sí,36.87941621088148,-2.462109958969212,3267,Adora,7.81,0.8,89.37,14.86,6,Sí,No,No,Sí,True
2312,3269,16.0,48.0,2018-03-25,Strickland-Rose,Sí,36.99739121129879,-2.5278901560087483,3269,Cherry Pera,8.21,0.53,86.77,16.33,3,Sí,No,Sí,Sí,True
2313,3272,16.0,48.0,2018-01-06,"Murphy, Myers and Mitchell",No,37.19698159728142,-2.730381003350368,3272,Raf,8.53,0.62,94.0,10.86,6,Sí,No,Sí,Sí,True
2314,3273,16.0,48.0,2018-05-28,"Rodriguez, Montgomery and Valentine",No,37.001950045197184,-2.283196979026631,3273,Beef,5.1,0.44,96.38,14.94,10,Sí,No,No,Sí,True
2315,3274,16.0,48.0,2018-12-18,"Murphy, Myers and Mitchell",Sí,36.87289918445777,-2.4692767670314764,3274,Pera,5.02,0.35,94.67,13.22,6,Sí,Sí,Sí,Sí,True
2316,3275,16.0,48.0,2018-03-23,Estrada LLC,Sí,37.05536348069465,-2.5734297554171275,3275,Cherry Pera,8.7,0.52,88.09,15.23,2,Sí,No,Sí,Sí,True
2317,3276,16.0,48.0,2018-04-01,"Rodriguez, Montgomery and Valentine",Sí,37.02353034617515,-2.610325331053368,3276,Pera,6.25,0.31,92.86,14.33,6,Sí,Sí,Sí,Sí,True
2318,3277,16.0,48.0,2018-06-22,"Roberson, Hunter and Webb",Sí,36.78478252923352,-2.51265651190577,3277,Rebelión,7.06,0.38,94.66,14.73,9,Sí,Sí,No,Sí,True
2319,3279,16.0,48.0,2018-11-17,Estrada LLC,No,36.80181679778076,-2.413870401924813,3279,Negro,6.99,0.59,94.62,12.63,7,Sí,No,Sí,Sí,True
2320,3280,16.0,48.0,2018-04-24,"Rodriguez, Montgomery and Valentine",No,37.04614127568453,-2.544330692093882,3280,Negro,6.36,0.41,94.64,13.6,7,Sí,No,Sí,Sí,True
2321,3281,16.0,48.0,2018-01-16,Jones-Boyd,Sí,36.94845528405331,-2.670252144256634,3281,Corazon Casi,4.47,0.26,97.84,17.48,10,No,No,Sí,Sí,True
2322,3282,16.0,48.0,2018-09-18,Jones-Boyd,Sí,37.12628078581762,-2.4865614609523408,3282,Raf,6.01,0.62,94.75,11.05,6,Sí,No,Sí,Sí,False
2323,3283,16.0,48.0,2018-10-13,Strickland-Rose,No,36.82858308598757,-2.5985162948601306,3283,Corazon Casi,4.32,0.24,97.82,17.07,8,No,No,Sí,Sí,True
2324,3285,16.0,48.0,2018-02-21,Schneider-Rasmussen,Sí,37.01370463820483,-2.619670352779477,3285,Rebelión,7.54,0.39,94.49,14.73,9,Sí,Sí,No,Sí,True
2325,3286,16.0,48.0,2018-01-18,Estrada LLC,No,36.780551323762026,-2.724506064741038,3286,Raf,8.44,0.65,93.18,12.92,9,Sí,No,Sí,Sí,True
2326,3287,16.0,48.0,2018-05-29,Lopez and Sons,No,37.01298141000681,-2.5554915984270625,3287,Cherry Pera,8.84,0.54,87.63,15.32,1,Sí,No,Sí,Sí,False
2327,3288,16.0,48.0,2018-12-12,"Rodriguez, Montgomery and Valentine",Sí,36.785957356476416,-2.4850025030158998,3288,Raf,7.97,0.64,94.11,11.78,6,Sí,No,Sí,Sí,True
2328,3290,16.0,48.0,2018-01-23,Lopez and Sons,No,36.900282053137005,-2.718786825503008,3290,Corazon Casi,3.81,0.24,97.86,14.45,9,No,No,Sí,Sí,True
2329,3291,16.0,48.0,2018-03-21,Lopez and Sons,No,36.88342793964485,-2.741491001468915,3291,Negro,6.65,0.55,94.58,14.03,6,Sí,No,Sí,Sí,True
2330,3293,16.0,48.0,2018-12-25,"Roberson, Hunter and Webb",Sí,36.78966840787908,-2.78740334994159,3293,Cherry Pera,7.62,0.43,84.92,19.02,3,Sí,No,Sí,Sí,True
2331,3294,16.0,48.0,2018-02-19,Lopez and Sons,No,36.73698177908025,-2.649926947360974,3294,San Marzano,3.95,0.3,95.55,13.67,12,Sí,Sí,No,Sí,True
2332,3296,16.0,48.0,2018-02-16,Lopez and Sons,No,36.963537467162645,-2.646925509562469,3296,Rama,5.29,0.32,93.37,12.85,8,Sí,Sí,Sí,Sí,True
2333,3298,16.0,48.0,2018-04-20,"Collins, Shields and Anthony",No,36.80517189153996,-2.41393240404454,3298,Rama,5.32,0.3,93.7,13.84,8,Sí,Sí,Sí,Sí,True
2334,3299,16.0,48.0,2018-05-13,Nguyen-Thompson,Sí,36.79300236817155,-2.4734230335263003,3299,Larga Vida,5.13,0.42,95.96,10.01,8,Sí,No,Sí,Sí,False
2335,3300,16.0,48.0,2018-12-28,"Rodriguez, Montgomery and Valentine",No,36.80584384589479,-2.553909649481817,3300,Adora,7.73,0.8,85.04,12.09,6,Sí,No,No,Sí,True
2336,3301,16.0,48.0,2018-02-18,"Rodriguez, Montgomery and Valentine",No,36.71515940394727,-2.702068092040396,3301,Corazon Casi,4.0,0.24,97.29,14.18,10,No,No,Sí,Sí,True
2337,3302,16.0,48.0,2018-11-10,Nguyen-Thompson,No,36.73285675609629,-2.449066684974584,3302,Liso,6.22,0.4,96.64,15.96,8,Sí,No,Sí,Sí,True
2338,3303,16.0,48.0,2018-06-11,"Collins, Shields and Anthony",No,36.89629901625028,-2.658293622304796,3303,San Marzano,3.67,0.3,95.64,13.97,13,Sí,Sí,No,Sí,True
2339,3304,16.0,48.0,2018-03-31,Lopez and Sons,No,37.01890164462013,-2.2890672191690373,3304,San Marzano,4.01,0.3,95.65,13.45,12,Sí,Sí,No,Sí,True
2340,3306,16.0,48.0,2018-09-28,Lopez and Sons,No,36.767973463685095,-2.2951926554367645,3306,Negro,6.72,0.46,94.74,12.31,7,Sí,No,Sí,Sí,True
2341,3307,16.0,48.0,2018-04-27,Strickland-Rose,No,36.73900822278345,-2.3284457360604804,3307,Rosa,5.06,0.44,96.19,13.27,11,Sí,No,No,Sí,True
2342,3308,16.0,48.0,2018-10-10,Nguyen-Thompson,No,37.12062269979713,-2.631455453610044,3308,Cherry Pera,8.56,0.51,86.95,19.63,2,Sí,No,Sí,Sí,True
2343,3309,16.0,48.0,2018-01-30,Estrada LLC,No,36.83222041988867,-2.3106246320792065,3309,Rama,5.3,0.34,93.84,12.6,6,Sí,Sí,Sí,Sí,False
2344,3310,16.0,48.0,2018-01-16,Nguyen-Thompson,No,37.09628754349233,-2.4267357756156,3310,Raf,7.31,0.65,94.51,12.85,7,Sí,No,Sí,Sí,True
2345,3312,16.0,48.0,2018-06-11,Schneider-Rasmussen,No,37.026855602401824,-2.36672558599406,3312,Rama,5.17,0.31,94.16,14.85,8,Sí,Sí,Sí,Sí,True
2346,3313,16.0,48.0,2018-02-23,Estrada LLC,No,37.19189843204042,-2.409951410388655,3313,Liso,6.15,0.42,96.83,12.45,8,Sí,No,Sí,Sí,True
2347,3315,16.0,48.0,2018-05-14,"Collins, Shields and Anthony",No,36.92399289520155,-2.536104246248302,3315,Cherry Redondo,6.73,0.63,86.6,10.93,2,Sí,No,Sí,Sí,False
2348,3316,10.0,67.0,2018-11-26,"Rodriguez, Montgomery and Valentine",Sí,36.97176589239385,-2.2472629382468208,3316,Negro,6.07,0.53,94.86,13.43,6,Sí,No,Sí,Sí,True
2349,3317,10.0,67.0,2018-01-28,"Murphy, Myers and Mitchell",No,37.04019248873615,-2.461234201168909,3317,Cherry Rama,6.87,0.88,89.7,8.79,3,Sí,No,Sí,Sí,False
2350,3322,10.0,67.0,2018-01-02,Strickland-Rose,Sí,36.89285571544689,-2.363575636103296,3322,Negro,6.83,0.6,94.95,13.51,7,Sí,No,Sí,Sí,True
2351,3325,10.0,67.0,2018-03-09,"Roberson, Hunter and Webb",No,36.89852387589961,-2.604675400614086,3325,Cherry Rama,7.64,0.86,90.19,7.89,1,Sí,No,Sí,Sí,False
2352,3326,10.0,67.0,2018-11-03,"Rodriguez, Montgomery and Valentine",No,36.70281895824132,-2.248179524678285,3326,Raf,8.79,0.59,94.4,11.59,7,Sí,No,Sí,Sí,True
2353,3328,10.0,67.0,2018-02-17,"Collins, Shields and Anthony",No,36.766783827092375,-2.760874388740441,3328,Cherry Pera,8.15,0.52,87.83,17.95,2,Sí,No,Sí,Sí,True
2354,3331,10.0,68.0,2018-02-12,"Collins, Shields and Anthony",Sí,36.78550784712871,-2.737113937387257,3331,Corazon Casi,3.61,0.22,97.86,16.94,8,No,No,Sí,Sí,True
2355,3332,10.0,68.0,2018-05-23,"Murphy, Myers and Mitchell",Sí,36.86093442095126,-2.2388003702873904,3332,Beef,5.05,0.42,96.58,13.61,8,Sí,No,No,Sí,True
2356,3336,10.0,68.0,2018-05-16,Lopez and Sons,Sí,36.84332917641673,-2.546789633034851,3336,Raf,8.73,0.74,93.21,12.2,8,Sí,No,Sí,Sí,True
2357,3337,10.0,68.0,2018-05-05,Lopez and Sons,Sí,36.96088667070554,-2.744248909991009,3337,Corazón de Buey,2.95,0.3,97.75,12.51,11,Sí,No,Sí,Sí,False
2358,3339,10.0,68.0,2018-01-07,Estrada LLC,No,37.05581250136191,-2.5803421710175125,3339,Cherry Rama,7.25,1.0,85.23,8.22,2,Sí,No,Sí,Sí,False
2359,3340,10.0,68.0,2018-04-11,Nguyen-Thompson,Sí,36.99096912165618,-2.549360474566168,3340,Corazón de Buey,3.11,0.3,97.74,12.93,13,Sí,No,Sí,Sí,False
2360,3341,10.0,68.0,2018-05-02,Lopez and Sons,No,36.8941994627113,-2.683606588668212,3341,Raf,7.31,0.6,92.32,11.15,8,Sí,No,Sí,Sí,True
2361,3346,10.0,68.0,2018-09-29,"Roberson, Hunter and Webb",No,36.93332600073083,-2.5221461173830724,3346,Rama,5.17,0.34,93.83,14.12,7,Sí,Sí,Sí,Sí,True
2362,3347,10.0,68.0,2018-12-28,"Murphy, Myers and Mitchell",No,36.80772869853615,-2.440623498270177,3347,Corazón de Buey,2.43,0.3,97.7,12.46,10,Sí,No,Sí,Sí,False
2363,3349,10.0,68.0,2018-04-11,Jones-Boyd,Sí,37.03068802423511,-2.4238581688996077,3349,Corazón de Buey,3.19,0.3,97.79,12.29,10,Sí,No,Sí,Sí,False
2364,3350,10.0,68.0,2018-04-23,"Collins, Shields and Anthony",No,36.92231604036139,-2.204546502157056,3350,Adora,8.2,0.8,85.94,13.87,6,Sí,No,No,Sí,True
2365,3355,10.0,68.0,2018-09-17,Nguyen-Thompson,No,36.90672183085895,-2.496331387966876,3355,Raf,6.28,0.65,94.55,11.22,9,Sí,No,Sí,Sí,False
2366,3356,10.0,68.0,2018-02-22,Nguyen-Thompson,Sí,37.14476375021415,-2.594765340430752,3356,Cherry Pera,7.79,0.48,88.49,15.41,3,Sí,No,Sí,Sí,True
2367,3357,10.0,69.0,2018-08-28,Nguyen-Thompson,No,37.19100890326652,-2.725677295202237,3357,Rama,5.17,0.3,93.69,13.79,8,Sí,Sí,Sí,Sí,True
2368,3358,10.0,69.0,2018-07-07,Strickland-Rose,No,37.00146761089195,-2.775750830265436,3358,San Marzano,3.8,0.3,95.63,14.16,9,Sí,Sí,No,Sí,True
2369,3359,10.0,69.0,2018-01-30,Lopez and Sons,Sí,37.16259403582318,-2.415956358139268,3359,Adora,9.63,0.8,89.03,13.85,5,Sí,No,No,Sí,True
2370,3360,10.0,69.0,2018-09-19,Lopez and Sons,No,36.90993930797823,-2.540525866617098,3360,Cherry Pera,8.6,0.52,84.8,19.5,3,Sí,No,Sí,Sí,True
2371,3362,10.0,69.0,2018-05-15,Schneider-Rasmussen,Sí,36.889256522678416,-2.309470250543291,3362,Cherry Rama,7.04,0.98,85.96,9.32,1,Sí,No,Sí,Sí,False
2372,3363,10.0,69.0,2018-03-01,Strickland-Rose,Sí,36.77243981030695,-2.595033003989492,3363,Negro,6.6,0.56,94.63,12.82,7,Sí,No,Sí,Sí,True
2373,3364,10.0,69.0,2018-09-06,"Rodriguez, Montgomery and Valentine",No,36.96317901769155,-2.7884635730539404,3364,Rama,5.07,0.35,94.52,13.46,7,Sí,Sí,Sí,Sí,True
2374,3366,10.0,69.0,2018-10-09,Strickland-Rose,No,37.12896661657373,-2.268082512242245,3366,Cherry Pera,7.84,0.49,88.6,18.42,3,Sí,No,Sí,Sí,True
2375,3367,10.0,69.0,2018-02-25,Strickland-Rose,No,37.18444354799352,-2.595418985795324,3367,Cherry Redondo,6.79,0.68,86.55,10.77,2,Sí,No,Sí,Sí,False
2376,3368,10.0,69.0,2018-05-17,Jones-Boyd,Sí,36.721634844589325,-2.400363885355578,3368,Raf,8.62,0.68,93.1,13.67,8,Sí,No,Sí,Sí,True
2377,3370,10.0,69.0,2018-12-11,"Collins, Shields and Anthony",No,36.72104197221455,-2.4249531409644964,3370,Larga Vida,5.32,0.44,95.74,10.88,9,Sí,No,Sí,Sí,False
2378,3371,10.0,69.0,2018-10-03,Nguyen-Thompson,Sí,37.10963893386179,-2.226301081992145,3371,Negro,6.45,0.58,94.24,12.97,7,Sí,No,Sí,Sí,True
2379,3372,10.0,69.0,2018-04-22,"Murphy, Myers and Mitchell",No,36.70780620148467,-2.677071584722284,3372,Cherry Redondo,7.28,0.65,86.59,11.22,2,Sí,No,Sí,Sí,False
2380,3373,10.0,69.0,2018-03-07,Nguyen-Thompson,Sí,37.107062103760114,-2.4261093435661816,3373,Rama,5.46,0.32,93.87,14.65,8,Sí,Sí,Sí,Sí,True
2381,3374,10.0,69.0,2018-10-15,"Collins, Shields and Anthony",Sí,36.86642427218407,-2.4835439885232224,3374,Raf,8.14,0.69,93.1,11.93,7,Sí,No,Sí,Sí,True
2382,3375,10.0,69.0,2018-05-07,"Murphy, Myers and Mitchell",Sí,37.00495926906496,-2.530672439060976,3375,Larga Vida,5.29,0.49,95.34,11.28,6,Sí,No,Sí,Sí,False
2383,3376,10.0,69.0,2018-02-27,Jones-Boyd,Sí,37.06877939022844,-2.71089585013584,3376,Larga Vida,5.25,0.45,95.86,10.03,8,Sí,No,Sí,Sí,False
2384,3377,10.0,69.0,2018-01-01,Estrada LLC,No,37.01624630357875,-2.5815053804749253,3377,Rebelión,7.48,0.4,94.34,14.31,9,Sí,Sí,No,Sí,True
2385,3378,10.0,69.0,2018-11-15,"Collins, Shields and Anthony",No,37.16170720754285,-2.438235114976565,3378,Liso,6.21,0.46,96.91,13.66,8,Sí,No,Sí,Sí,True
2386,3379,10.0,69.0,2018-06-18,"Collins, Shields and Anthony",No,36.81571014093267,-2.246192587457273,3379,Rebelión,7.88,0.35,94.99,14.22,9,Sí,Sí,No,Sí,True
2387,3382,10.0,69.0,2018-12-09,"Rodriguez, Montgomery and Valentine",No,36.79933170802368,-2.281716815074226,3382,Flamenko,6.86,0.8,89.47,13.34,6,Sí,No,No,Sí,True
2388,3385,10.0,69.0,2018-10-27,Lopez and Sons,Sí,36.7138755239225,-2.5676182876875067,3385,Corazón de Buey,3.37,0.3,97.72,12.57,9,Sí,No,Sí,Sí,False
2389,3386,10.0,69.0,2018-04-07,Strickland-Rose,No,37.03198677531215,-2.3982078261103297,3386,Flamenko,6.42,0.8,85.43,14.02,6,Sí,No,No,Sí,True
2390,3387,10.0,69.0,2018-04-15,"Rodriguez, Montgomery and Valentine",No,36.91574295920279,-2.442773656140616,3387,San Marzano,4.02,0.3,95.54,13.63,8,Sí,Sí,No,Sí,True
2391,3389,10.0,69.0,2018-11-22,Nguyen-Thompson,No,37.040463179224325,-2.2924636503605256,3389,Cherry Redondo,7.06,0.69,86.11,11.01,1,Sí,No,Sí,Sí,False
2392,3390,10.0,69.0,2018-02-24,Nguyen-Thompson,No,37.09176853020201,-2.574828543267895,3390,Pera,5.54,0.37,94.94,12.6,6,Sí,Sí,Sí,Sí,True
2393,3391,10.0,69.0,2018-02-15,"Murphy, Myers and Mitchell",No,36.90202713265884,-2.514153098370704,3391,Rosa,5.37,0.43,96.06,14.59,10,Sí,No,No,Sí,True
2394,3392,10.0,69.0,2018-12-21,Nguyen-Thompson,No,37.031997874560766,-2.72950852365353,3392,Cherry Pera,8.75,0.52,87.83,16.05,3,Sí,No,Sí,Sí,True
2395,3393,10.0,69.0,2018-09-10,Jones-Boyd,No,37.01043495261648,-2.588169094443766,3393,Pera,6.2,0.34,92.09,13.83,7,Sí,Sí,Sí,Sí,True
2396,3395,10.0,70.0,2018-10-03,"Rodriguez, Montgomery and Valentine",No,37.02665108684543,-2.5274713758065745,3395,Cherry Rama,7.23,0.9,86.9,9.39,2,Sí,No,Sí,Sí,False
2397,3398,10.0,70.0,2018-03-20,"Rodriguez, Montgomery and Valentine",No,37.12754021297175,-2.6307524382364966,3398,Larga Vida,5.47,0.47,95.29,11.67,6,Sí,No,Sí,Sí,False
2398,3399,10.0,70.0,2018-02-24,"Murphy, Myers and Mitchell",No,36.92809310813645,-2.7401524854420303,3399,Negro,6.23,0.49,94.48,14.77,7,Sí,No,Sí,Sí,True
2399,3400,10.0,70.0,2018-11-28,Lopez and Sons,No,37.085282194791496,-2.465898876614588,3400,Raf,8.18,0.63,93.84,11.16,6,Sí,No,Sí,Sí,True
2400,3401,10.0,70.0,2018-03-02,"Murphy, Myers and Mitchell",No,36.72060294993218,-2.715558587457951,3401,Beef,5.0,0.42,96.35,13.23,10,Sí,No,No,Sí,True
2401,3402,10.0,70.0,2018-01-10,Estrada LLC,Sí,36.8397217585728,-2.7127759905790776,3402,Negro,6.41,0.42,94.24,14.23,6,Sí,No,Sí,Sí,True
2402,3404,10.0,70.0,2018-08-16,Strickland-Rose,Sí,37.04102510294995,-2.701175549403199,3404,Rebelión,6.03,0.3,94.97,12.58,8,Sí,Sí,No,Sí,True
2403,3405,10.0,70.0,2018-12-31,"Collins, Shields and Anthony",No,36.80929070478488,-2.654910569667176,3405,Cherry Rama,7.52,0.9,84.36,7.81,1,Sí,No,Sí,Sí,False
2404,3406,10.0,70.0,2018-04-21,"Roberson, Hunter and Webb",No,36.93514110779057,-2.31142357347055,3406,Corazón de Buey,3.57,0.3,97.74,12.47,12,Sí,No,Sí,Sí,False
2405,3407,10.0,70.0,2018-12-13,"Murphy, Myers and Mitchell",No,36.81304889863446,-2.724201427128292,3407,Cherry Redondo,6.82,0.64,86.43,10.73,2,Sí,No,Sí,Sí,False
2406,3408,10.0,70.0,2018-11-25,"Rodriguez, Montgomery and Valentine",No,36.70248543660968,-2.4684616238132397,3408,Liso,6.41,0.41,96.67,12.14,10,Sí,No,Sí,Sí,True
2407,3409,10.0,70.0,2018-04-06,"Roberson, Hunter and Webb",Sí,37.0138253557402,-2.4400026291622248,3409,Flamenko,6.18,0.8,86.79,13.22,6,Sí,No,No,Sí,True
2408,3410,10.0,70.0,2018-05-19,"Roberson, Hunter and Webb",No,36.73868024227143,-2.743876665749743,3410,Cherry Rama,7.26,0.82,85.02,9.15,3,Sí,No,Sí,Sí,False
2409,3413,10.0,70.0,2018-01-03,Lopez and Sons,No,36.870690353987726,-2.6871764872419903,3413,Cherry Pera,8.21,0.47,86.36,17.42,2,Sí,No,Sí,Sí,True
2410,3414,10.0,70.0,2018-10-08,"Murphy, Myers and Mitchell",No,37.162528855426736,-2.314585980178821,3414,Cherry Pera,8.2,0.43,87.89,15.06,2,Sí,No,Sí,Sí,True
2411,3415,10.0,70.0,2018-09-01,Lopez and Sons,No,36.74659666594025,-2.497545193379209,3415,Pera,5.4,0.32,92.18,12.37,6,Sí,Sí,Sí,Sí,False
2412,3416,10.0,70.0,2018-01-17,Estrada LLC,No,36.7950572884376,-2.253102517749728,3416,Beef,5.1,0.43,96.08,13.54,9,Sí,No,No,Sí,True
2413,3417,10.0,70.0,2018-04-01,Strickland-Rose,Sí,36.91305223865255,-2.5515706540019734,3417,Corazón de Buey,3.25,0.3,97.72,12.54,8,Sí,No,Sí,Sí,False
2414,3418,10.0,70.0,2018-04-20,"Murphy, Myers and Mitchell",No,36.75350927920185,-2.765367743334022,3418,Rama,5.21,0.31,93.89,14.42,6,Sí,Sí,Sí,Sí,True
2415,3421,10.0,70.0,2018-07-05,"Roberson, Hunter and Webb",No,37.14639205301661,-2.260793420464961,3421,Pera,5.68,0.35,94.12,14.13,6,Sí,Sí,Sí,Sí,True
2416,3422,10.0,70.0,2018-04-03,Lopez and Sons,No,36.78330243889591,-2.3637128313728355,3422,Corazón de Buey,3.51,0.3,97.62,12.29,8,Sí,No,Sí,Sí,False
2417,3423,10.0,70.0,2018-02-04,Jones-Boyd,No,36.85681834719881,-2.529855177211534,3423,Negro,6.99,0.46,94.23,14.56,7,Sí,No,Sí,Sí,True
2418,3424,10.0,70.0,2018-10-20,Strickland-Rose,No,37.01289374187235,-2.459244386086304,3424,Larga Vida,5.05,0.44,95.1,11.96,7,Sí,No,Sí,Sí,False
2419,3425,10.0,70.0,2018-08-29,"Collins, Shields and Anthony",Sí,36.76479399992355,-2.78577410560312,3425,Rama,5.13,0.33,94.96,12.06,7,Sí,Sí,Sí,Sí,False
2420,3426,10.0,70.0,2018-08-07,Strickland-Rose,No,37.02464843779772,-2.2504772571588263,3426,Rebelión,7.88,0.39,94.4,12.07,8,Sí,Sí,No,Sí,True
2421,3427,10.0,70.0,2018-01-16,Lopez and Sons,No,37.14583223813174,-2.782922302078332,3427,Corazón de Buey,3.42,0.3,97.76,12.8,12,Sí,No,Sí,Sí,False
2422,3428,10.0,70.0,2018-09-30,Strickland-Rose,No,36.72482876927368,-2.5687130562348486,3428,Cherry Rama,7.14,0.88,81.61,9.13,1,Sí,No,Sí,Sí,False
2423,3429,10.0,70.0,2018-09-19,"Roberson, Hunter and Webb",Sí,36.76484602938905,-2.586820881982922,3429,Rama,5.22,0.31,94.47,13.07,7,Sí,Sí,Sí,Sí,True
2424,3430,10.0,70.0,2018-09-15,"Rodriguez, Montgomery and Valentine",Sí,36.86149108798104,-2.6690883823899414,3430,Larga Vida,5.19,0.49,95.94,10.56,8,Sí,No,Sí,Sí,False
2425,3431,10.0,70.0,2018-12-11,Lopez and Sons,No,37.04571189924037,-2.6123850254224603,3431,Corazon Casi,3.96,0.21,97.38,15.18,8,No,No,Sí,Sí,True
